text,irony
当父母谁又能想到上个学却再也见不到自己的孩子😢😢😢泡沫工程,0
当官真好😊,1
当逛菜市场？😱,1
当你发现一个蟑螂😏,1
当年郑州720我在火车上，如今北京暴雨我还在火车上😢,0
当评论区出现别扯性别的评论时，😉,1
当然不可能，不足一千按一千算😊,0
当然没看见了，我只看标题😌,0
当然没有关系😌跟城镇化有关系,0
当然没有关系😌跟城镇化有关系，农村的人出来了眼界放开了，以前留在农村的人可是死命生娃😌,0
当时他妈妈只给了25w😛,0
党徽耀眼  👍👍,0
导游更应该招点有素质的，提高一下门槛吧，别动不动吓死人那种，旅游不是绑架😒,0
导游靠这个吃饭啊😏,1
倒不如眼不见为净吧😁,0
倒狗又在瞎炒，这样子义乌出货最多20块！坐等倒狗爆仓上天台！最近几年先炒鞋，后炒盲盒，疫情几年炒万代的高达，现在有炒这毫无价值，任何一个小作坊都可以批量生产的抱枕！前几年炒冰墩墩的现在还挂在天台上！现在拼刀刀9.9包邮还买一送一！😏,0
到达时间几乎不超过3分钟😌,0
到底是什么情况呢🤔️🤔️🤔️,0
到底是谁在破防🍉,1
到底谁爱看别人上厕所啊😵,0
到底谁盗窃😏,1
到点下班是合法权利，凭什么批评？🤔🤔🤔,1
到后面都同学之间互相打分😂,1
到时候漂亮国公布财产又被吓来缩回去😌,0
到时连你和你孩子都杀了😊,0
到现在才上热搜😠那些抢热搜的流量明星能不能早点倒,0
道德品质才是最重的😏,0
道歉就没事了😛,0
得赶紧回去看看😂😂😂,1
得加钱😏,1
德狗叫的挺欢😏,1
的确，是个好建议，尤其是那些以前完全不怎么吃辣的，比赛结束就可以浪了，反正成都肛肠医院挺好的，😏😏😏,0
的确戒了啊，我喝的是乙醇又不是酒😏,1
等大了让社会教育是吧😊,0
等到18岁按成年人判😊,0
等后续，🤔,0
等后续吧，到底有没有偷拍警察会查清楚，有偷拍女孩也得处罚，但不管有没有偷拍打破人家头这妈妈都得拘个几天吧🐱,0
等回家了拿着刀干了什么你根本没主意😌😌,0
等美国代表队吃完了端过去就行了，不用问的😼,1
等你们开完会，我们已经在发身份证了😂,0
等你们考虑好是不是到冬天了？！😏😏,1
等什么时候男人能生孩子了就不用要彩礼啦，你快去做个人妖手术，找个男人，一分钱不要去给人家生孩子，看孩子，伺候一家老老小小😁,1
等于说他没有机会回归内娱了是吧？？？？😢😢😢😢😢😢😢😢,0
等于玩命啊😢,0
等着吧😏😏😏,1
等着考完试去青岛看小刚🥰,0
等着判刑吧🤭,0
堤防棒子再偷西瓜偷四川泡菜😁😁,1
滴滴暂时没发现问题😌,0
抵制🤮,1
底层互害的典型案例😒,0
地表温度最高70，这车子也扛不住啊，活着不好吗🤗非得作死,0
地沟油，苏丹红，三聚氰胺，总有一款适合你，🤭🤭🤭🤭,1
地铁本身加速，减速，转弯都很晃，怎么孩子就一定是故意的呢？是不是最近新闻看多了😏想太多了？😏,0
地铁站务员反应敏捷👍,0
帝都？😏,0
第二点我也想到了，18个进入测评名单，录取6个，有一个退档，其他12个人都没合格的吗，感觉不正常😖,1
第二眼才看到孩子😂,0
第一次见有人把钱给吃了的😓😓😓,0
第一次听说😵,0
第一眼看到“余华”二字，心里一惊，😂,0
第一眼看到《，韩国，死亡，》，不管内容是啥先点赞🐱,0
第一眼看到姓名的时候看成黄奕的前夫😌,0
典😊,1
典😓,1
典中典😁～,0
点进去看实际上人家是发了的😓,0
点名联通，办理一个流量包拆为若干个套餐给你生效，便宜的月底失效贵的次月自动续费😍,1
点赞国产大飞机，以后买票要专挑919的机型来坐👏,0
电车不是新能源，😏,0
电车是省油，可不一定省钱😏,0
电多得都能给越南，怎么还会缺电呢，有关部门不会那么傻的😉,1
电话里头特种困难必须给钱😊,0
电脑版是可以自动登录的啊🍉只要你设置了就行,0
电能永远都不会是新能源😌,0
电什么时候能修好啊我都急死了，停了快两天了😖,0
电影院里，绣花😱,0
电子宠物们，麻烦先把房租付了好吗🍉,1
电子竞技开始计入体育项目是我觉得最扯的事情🫢,0
掉头给了她个大比兜😛😏,0
跌的时候有地板价，涨的时候没有天花板😏,0
叠加伤害🍉,0
顶峰已过去还需保持警惕等同于随时有可能再次升级😊,0
顶你😁,0
顶你上去😍,0
顶一顶吧😢刚被霸凌就报案了,0
顶一顶吧😢刚被霸凌就报案了，事件拖了半个月没有处理，舆论压力开始增加，曝光度越开越高后，立马就给办了，但最后的结果还是被迫和解😢😢😢,0
钉住或者焊住才行😛😛,0
丢尽湖南人的脸😂,0
丢人😂,0
东北人连年减少，年轻人都跑到南方去了，留下的不种地干嘛？🤔,0
懂得都懂😂,1
懂了，和c女士有过关系是真的，堕胎也是真的但是不是强制性😌,0
动不动就散步焦虑😏,0
动物朋友心酸了，有人的朋友遍布天下😆,1
洞头没事吧😢😢😢,1
都186起了，应该不意外了吧？隔一天一起，早常态化了😌,1
都被欺负几十年了😌,0
都不让人说话啊😆,1
都不是一会事🤔,1
都不知道有没命活回来😂,0
都传到网上了，说明已经拍了一阵子了，😓,0
都快成黑社会了还这谈无罪呢😌👎,0
都理解的，🍉,0
都没啥大毛病的😞,0
都没有看😏😏😏,0
都尼玛成了黑人天下，白人不急🤔？,0
都热😌,0
都是黑作坊，我点了一个套餐，看距离是很远的，结果10分钟送过来了，还不在就近附近黑作坊送过来的🤮从此我就不点外卖了🤮🤮🤮,0
都是糊弄鬼呢😏,0
都是钱🐱,1
都是社会底层苦命人，为何要互相伤害啊😢,0
都是手机拍照设备惹的祸😂😂😂👀👀👀,0
都是我想要❤,0
都是消费的措施，赚钱的没有😛,0
都是真的，但是还想在娱乐圈捞钱😛,0
都是中国😌别没事挑地域矛盾,1
都是自愿的😏,1
都要平安啊😢,0
都要平平安安,0
都要守道德底线😓,0
都要注意安全啊😢,0
都有恶意维权的嫌疑，🍉,1
都在电商买就好了😂大数据也杀熟,0
都在电商买就好了😂大数据也杀熟，逃不掉了，😂😂,0
都在说急刹车和刹不住！那么大一群羊😊看到之后慢行很难？每次事故大车都比较多💔我们这儿就有个学校🏫，门口就是大马路，那些大车跟，绝不减速，反而是哪些小轿车停到大车前面加两个保安互送！没办法，他们根本不停😊,1
都照他这么干，130万都项目13万就干掉了，以后的市政工程还如何做😂,1
都这么会抓重点😁,0
豆腐豆皮香菇最好吃，😂😂😂,0
毒驾😠,0
读，阿姨，也行😏,0
读的不比你多？🤗,1
读完师范超过考公考事业编的年龄🙀🙀🙀,1
读完书出来有的是时间打工😵😵😵😵😵,0
读这种学校真不如早点去打工😏,0
端着碗在医院急诊门口吃并且要让护士看到你在😂,0
对，你说得对,0
对，越打离波兰越近,1
对啊，朱元璋都说了“为何不告官呢？”😛,1
对啊😱，人家正常下班关闭景点有啥问题？谁知道雨下到什么时候？天越晚越黑景点越危险不是吗？如果有游客孩子趁机乱跑景点工作人员也看不住啊？况且工作人员不用回家吗？😱,1
对啊🙀🙀🙀,0
对大毛首都平民下手...是真的嫌普构太软是吧😏,1
对得起这身制服👍,0
对方是真心话大冒险输了吗？之前遇到过，隔壁桌男的女的都来敬酒，还得一杯喝完，结果给我喝醉了😌,0
对交警处罚不认可不满意可以事后去投诉、去行政复议，直接动手这真的谁把他惯的🤗,1
对了，那几个穿女装闯浴室偷拍的你要不要一起洗一洗😂,0
对哦🐱,0
对人的话，不知者无罪就不行！对动物的话，不知者无罪或者轻罚，我觉得合适😊,0
对身体也好😍😍,1
对呀，不知道当然要从轻😊,1
对于传谣造谣的，来一次严打吧😌,0
蹲后续政策吧🤫,1
多次出事毫无影响，你是有“能力”的🤨,0
多大的恩惠啊！🤮,1
多大点事，企业文化的坚定捍卫者应该进中石油宣传部门😢,1
多大点咱们自己人做的事吧，棒子都快把华妮一家洗成韩国的了🙀🙀,0
多多益善，🍉,0
多好啊😌,0
多喝点，😂😂😂,1
多极化初露端倪🍉,0
多来点这种事👍,0
多吗🤗🤗🤗🤗🤗,1
多么痛的领悟！😏,1
多去打工搬砖吧😓,1
多少赌狗😓,0
多少钱啊这么卖命😓,0
多新鲜🍉,1
堕大点事啊😂,0
堕胎是自愿的，不存在强制堕胎😂,1
堕胎也是真的但是不是强制性😌,0
俄罗斯可以袭击基辅，乌克兰为啥不能袭击莫斯科，😏,0
额，建筑工还是需要点技术在的😂,0
厄尔尼诺现象导致的？台风不断，雨水不断😌,0
呃，这个方面，如果是外穿的衣物还好说，有些人会捐穿过的内衣物，当然只是极少数，但看到的时候确实会心里有些不舒服，有些内裤都发霉了😌,0
恶性循环😞全球变暖引来山火,0
恶性循环😞全球变暖引来山火，山火烧毁树木加速全球变暖😣,0
嗯嗯，压死骆驼的最后一根稻草，😌,0
儿子表现得不错😂,1
而不是这么明显的敛财🤨,0
而没有制约的权利确实可以肆无忌惮的滥用🍉,1
而内地一针难求😢,0
而且报警的很容易自己反噬断捞金路😏,0
而且还有很多专家，要一起呵护熊猫宝贝们😄,0
而且还有媒体记者是这样的😌,0
而且还有逐年上升的趋势😛😛,0
而且即使是一个支行行长，年收入三四十万也只是起步，上百万也不难🤔🤔🤔🤔,1
而且看着也就一米六多点的样子、离开美颜的话真太一般了😂关键好油腻啊！舔嘴唇😵摸头发😵害羞的一笑,0
而且目标明确😂😂😂,0
而且你搞搞清楚，谁先开始说的小仙女，不是你们劣质小仙男吗？😍你妈生你之前我不知道你是这么个东西，你应该感谢你妈给了你不该得一生🥰,0
而且上级部门，严查各个学校假期补课，尤其是公办学校，铁一系中学光明正大补，上级就是为了把其他学校打垮，给河南考生铺路的吧，🐱,1
而且特别迷恋颜色艳丽的连衣裙和纱巾😼,0
耳朵进水倒不出来的感JIO尤其蓝瘦😌,0
二来咱也不咋缺米吧😛,0
二毛这么干？大毛也可以吧😒,0
二十几万彩礼钱说多不多说少不少，但这点钱都出不起以后怎么养娃🤔️,0
二十万是真不多😌,0
二阳后一边肺子白肺的路过，借此呼吁不要不当回事儿😵,0
发的非常草率😌,0
发放物资时候的幺蛾子不比这边少🍉,0
发光的铁路人👍,0
发明创造😂,1
发生甚么事了？😱,0
发生这种事情，如果没有第一时间报警或者工商投诉，而是自行和店家协商赔偿、且上网打小报告的，都有恶意维权的嫌疑，🍉,0
发声明就发声明吧，搞这么有点做作😊,0
发现失明后哭的声更大了😏,1
发在群里的信息可以随时撤回😏,1
发展中国家的大雨太可怕了😂😂😂😂,1
发这个新闻是为了让网友和罪犯共情吗？😱,1
罚5000不冤，😊,0
罚得太重了~~建议砍中指😌代替罚款~~~,1
罚酒三杯不了了之🫢,0
罚款属于行政处罚，可以罚款一定数额警告和通报批评，公安是可以罚款的，（行政处罚设定是法律法规，部门规章地方规章）😏,0
法官支持婚姻无效，😂,0
法国给我印象，很漂亮很美丽，很富有，以前喜欢看环法自行车赛，他们的城镇农村都非常的漂亮，非常的喜欢，生活在这里的人应该很幸福，希望骚乱早点结束，大家都过上好日子🙏,0
法国已经是黑人的天下了😛,0
法外之地“长沙”表示，：关我鸟事😏,0
番茄鸡蛋汤✌,0
凡凡当时也这样操作的😏，现在不也一样缝纫机都蹬的冒烟了😏,1
烦人😂,0
烦死他们了🤮,0
反复发作的人一个👋,0
反复横跳🍉,0
反复横跳的美利坚🍉,1
反过来就进局子了吧😏,1
反向公关玩的挺溜🍉,1
反向救美😏,1
反正得薅😠😠😠轮着来哎,0
反正买不到🤗,1
反正你双标😊,1
反正我没钱消费🍉,1
反正我没有钱😂😂,1
反正我相信是真的😂,1
反正又不是犯罪，自罚三杯得了😢,1
反正造谣不判刑，最多也就双一留，😏,0
犯罪的成本是真低啊，这种人他出来后肯定会报复吧🤔️,1
犯罪前，先给自己弄个精神病护身符😏,1
方言吗😌,0
防范意识过度又怎么样？影响到谁了？你吗？对不起，我们没有很高的试错成本😊,1
防空形同虚设😏,0
房产兴邦，白酒强国😏,1
房贷还要继续还😂,0
房源变紧俏了啥的😂,0
房子都抵押了😢😢😢😢😢,0
放弃助女情节，你好我好大家好🤮,0
放在那离职才给理解不了🤔️,0
飞虎队：去可以去，得加钱😏,1
飞云，生日快乐🎂🎂🎂🥰🥰🥰,0
飞云🐼🎂,0
飞云🥰🥰,0
飞云宝贝生日快乐🎂健康平安幸福哟🐼❤,0
飞云宝贝生日快乐🤗🤗🤗,0
飞云生日快乐，大连把熊猫养得真好❤,0
飞云生日快乐，平安喜乐😄😄,0
飞云生日快乐❤,0
飞云生日快乐🥰🥰🥰,0
飞云这个生日蛋糕可比美香那个冰块实惠好看多了，连动在生日上对三小只还是很不错的👍,0
非必要不离京的时候领导们不是听得好好的🤗,1
非常好的历史古迹👍理应让更多人参观,0
非常难过，非常非常难过，这些鲜花一样的女孩子们🕯🕯,0
